Argentina	AR	54,00000000	2013,00000000	7165724742,00000000	42202935	2780400,00000000	1,80000000	16,00000000	157,45275043	2577,22800388	0,00000575	0,06109384	0,20237890	0,10373200
Argentina	AR	54,00000000	2014,00000000	7354381844,00000000	42669500	2780400,00000000	1,80000000	16,00000000	161,59812032	2645,08050784	0,00000575	0,06109384	0,20070160	0,10385591
Argentina	AR	54,00000000	2015,00000000	7546787804,00000000	43131966	2780400,00000000	1,80000000	16,00000000	165,82586402	2714,28132787	0,00000575	0,06109384	0,19936674	0,10398323
Argentina	AR	54,00000000	2016,00000000	7737764998,00000000	43590368	2780400,00000000	1,80000000	16,00000000	170,02221338	2782,96827723	0,00000575	0,06109384	0,19828267	0,10411459
Argentina	AR	54,00000000	2017,00000000	7925569727,00000000	44044811	2780400,00000000	1,80000000	16,00000000	174,14885405	2850,51421630	0,00000575	0,06109384	0,19722041	0,10424946
Argentina	AR	54,00000000	2018,00000000	8106669354,00000000	44494502	2780400,00000000	1,80000000	16,00000000	178,12816324	2915,64859517	0,00000575	0,06109384	0,19636897	0,10438589
Argentina	AR	54,00000000	2019,00000000	8274234941,00000000	44938712	2780400,00000000	1,80000000	16,00000000	181,81008845	2975,91531470	0,00000575	0,06109384	0,19535479	0,10452186
Argentina	AR	54,00000000	2020,00000000	8431213004,00000000	45376763	2780400,00000000	1,80000000	16,00000000	185,25937358	3032,37412027	0,00000575	0,06109384	0,19447063	0,10465599
Bolivia	BO	591,00000000	1960,00000000	10835167,00000000	3656961	1098581,00000000	0,70000000	11,00000000	0,88637676	9,86287493	0,00001001	0,08987002	0,00325907	0,02455575
Bolivia	BO	591,00000000	1961,00000000	11875565,00000000	3728954	1098581,00000000	0,70000000	11,00000000	0,97148709	10,80991297	0,00001001	0,08987002	0,00336769	0,02437502
Bolivia	BO	591,00000000	1962,00000000	12974557,00000000	3802996	1098581,00000000	0,70000000	11,00000000	1,06139073	11,81028709	0,00001001	0,08987002	0,00346729	0,02419907
Bolivia	BO	591,00000000	1963,00000000	14187104,00000000	3879191	1098581,00000000	0,70000000	11,00000000	1,16058380	12,91402637	0,00001001	0,08987002	0,00358130	0,02403175
Bolivia	BO	591,00000000	1964,00000000	15667093,00000000	3957759	1098581,00000000	0,70000000	11,00000000	1,28165511	14,26120878	0,00001001	0,08987002	0,00373773	0,02387826
Bolivia	BO	591,00000000	1965,00000000	17176423,00000000	4038865	1098581,00000000	0,70000000	11,00000000	1,40512667	15,63509928	0,00001001	0,08987002	0,00387606	0,02374182
Bolivia	BO	591,00000000	1966,00000000	18865260,00000000	4122517	1098581,00000000	0,70000000	11,00000000	1,54328291	17,17238875	0,00001001	0,08987002	0,00402859	0,02362191
Bolivia	BO	591,00000000	1967,00000000	20755646,00000000	4208683	1098581,00000000	0,70000000	11,00000000	1,69792697	18,89314124	0,00001001	0,08987002	0,00419366	0,02351689
Bolivia	BO	591,00000000	1968,00000000	22931764,00000000	4297522	1098581,00000000	0,70000000	11,00000000	1,87594549	20,87398562	0,00001001	0,08987002	0,00437943	0,02342740
Bolivia	BO	591,00000000	1969,00000000	25477918,00000000	4389248	1098581,00000000	0,70000000	11,00000000	2,08423501	23,19166088	0,00001001	0,08987002	0,00459329	0,02335419
Bolivia	BO	591,00000000	1970,00000000	27961635,00000000	4484004	1098581,00000000	0,70000000	11,00000000	2,28741683	25,45250191	0,00001001	0,08987002	0,00475234	0,02329711
Bolivia	BO	591,00000000	1971,00000000	31020570,00000000	4581752	1098581,00000000	0,70000000	11,00000000	2,53765468	28,23694384	0,00001001	0,08987002	0,00497936	0,02325551
Bolivia	BO	591,00000000	1972,00000000	34588712,00000000	4682392	1098581,00000000	0,70000000	11,00000000	2,82954849	31,48489916	0,00001001	0,08987002	0,00524706	0,02322725
Bolivia	BO	591,00000000	1973,00000000	38043181,00000000	4785916	1098581,00000000	0,70000000	11,00000000	3,11214322	34,62938190	0,00001001	0,08987002	0,00544710	0,02320879
Bolivia	BO	591,00000000	1974,00000000	41556125,00000000	4892294	1098581,00000000	0,70000000	11,00000000	3,39952152	37,82709240	0,00001001	0,08987002	0,00561526	0,02319588
Bolivia	BO	591,00000000	1975,00000000	45611104,00000000	5001413	1098581,00000000	0,70000000	11,00000000	3,73124129	41,51819848	0,00001001	0,08987002	0,00583829	0,02318514
Bolivia	BO	591,00000000	1976,00000000	50185933,00000000	5113458	1098581,00000000	0,70000000	11,00000000	4,10548768	45,68250589	0,00001001	0,08987002	0,00609677	0,02317691
Bolivia	BO	591,00000000	1977,00000000	54660790,00000000	5228253	1098581,00000000	0,70000000	11,00000000	4,47155580	49,75581227	0,00001001	0,08987002	0,00630756	0,02317085
Bolivia	BO	591,00000000	1978,00000000	59680934,00000000	5344946	1098581,00000000	0,70000000	11,00000000	4,88223143	54,32547441	0,00001001	0,08987002	0,00654009	0,02316297
Bolivia	BO	591,00000000	1979,00000000	64411011,00000000	5462413	1098581,00000000	0,70000000	11,00000000	5,26917796	58,63109866	0,00001001	0,08987002	0,00669648	0,02314870
Bolivia	BO	591,00000000	1980,00000000	69069984,00000000	5579932	1098581,00000000	0,70000000	11,00000000	5,65030779	62,87199942	0,00001001	0,08987002	0,00682126	0,02312587
Bolivia	BO	591,00000000	1981,00000000	73851022,00000000	5697098	1098581,00000000	0,70000000	11,00000000	6,04142322	67,22401170	0,00001001	0,08987002	0,00695776	0,02309332
Bolivia	BO	591,00000000	1982,00000000	78188889,00000000	5814344	1098581,00000000	0,70000000	11,00000000	6,39628480	71,17262086	0,00001001	0,08987002	0,00704120	0,02305425
Bolivia	BO	591,00000000	1983,00000000	82467026,00000000	5932812	1098581,00000000	0,70000000	11,00000000	6,74626014	75,06685989	0,00001001	0,08987002	0,00711487	0,02301609
Bolivia	BO	591,00000000	1984,00000000	86496367,00000000	6054126	1098581,00000000	0,70000000	11,00000000	7,07588258	78,73462858	0,00001001	0,08987002	0,00715894	0,02298821
Bolivia	BO	591,00000000	1985,00000000	90606125,00000000	6179460	1098581,00000000	0,70000000	11,00000000	7,41208358	82,47559807	0,00001001	0,08987002	0,00720029	0,02297678
Bolivia	BO	591,00000000	1986,00000000	94369805,00000000	6309129	1098581,00000000	0,70000000	11,00000000	7,71997348	85,90154481	0,00001001	0,08987002	0,00719643	0,02298304
Bolivia	BO	591,00000000	1987,00000000	98381606,00000000	6442824	1098581,00000000	0,70000000	11,00000000	8,04816105	89,55334745	0,00001001	0,08987002	0,00719656	0,02300490
Bolivia	BO	591,00000000	1988,00000000	102668384,00000000	6580318	1098581,00000000	0,70000000	11,00000000	8,39884327	93,45545208	0,00001001	0,08987002	0,00720464	0,02304083
Bolivia	BO	591,00000000	1989,00000000	107636830,00000000	6721117	1098581,00000000	0,70000000	11,00000000	8,80528971	97,97805533	0,00001001	0,08987002	0,00725838	0,02308815
Bolivia	BO	591,00000000	1990,00000000	113364146,00000000	6864839	1098581,00000000	0,70000000	11,00000000	9,27381593	103,19143149	0,00001001	0,08987002	0,00734986	0,02314488
Bolivia	BO	591,00000000	1991,00000000	119336555,00000000	7011456	1098581,00000000	0,70000000	11,00000000	9,76239211	108,62790727	0,00001001	0,08987002	0,00744636	0,02321118
Bolivia	BO	591,00000000	1992,00000000	125957228,00000000	7160917	1098581,00000000	0,70000000	11,00000000	10,30399988	114,65447518	0,00001001	0,08987002	0,00756889	0,02328692
Bolivia	BO	591,00000000	1993,00000000	133748883,00000000	7312857	1098581,00000000	0,70000000	11,00000000	10,94140048	121,74694720	0,00001001	0,08987002	0,00773487	0,02336991
Bolivia	BO	591,00000000	1994,00000000	142342694,00000000	7466792	1098581,00000000	0,70000000	11,00000000	11,64442188	129,56959387	0,00001001	0,08987002	0,00792587	0,02345740
Bolivia	BO	591,00000000	1995,00000000	152142717,00000000	7622334	1098581,00000000	0,70000000	11,00000000	12,44611812	138,49021328	0,00001001	0,08987002	0,00815441	0,02354760
Bolivia	BO	591,00000000	1996,00000000	162228797,00000000	7779268	1098581,00000000	0,70000000	11,00000000	13,27121541	147,67122042	0,00001001	0,08987002	0,00836946	0,02363958
Bolivia	BO	591,00000000	1997,00000000	173484818,00000000	7937453	1098581,00000000	0,70000000	11,00000000	14,19202036	157,91718408	0,00001001	0,08987002	0,00860862	0,02373383
Bolivia	BO	591,00000000	1998,00000000	184731075,00000000	8096761	1098581,00000000	0,70000000	11,00000000	15,11202656	168,15425990	0,00001001	0,08987002	0,00880716	0,02383196
Bolivia	BO	591,00000000	1999,00000000	195452673,00000000	8257066	1098581,00000000	0,70000000	11,00000000	15,98911275	177,91375693	0,00001001	0,08987002	0,00895923	0,02393623
Bolivia	BO	591,00000000	2000,00000000	204093426,00000000	8418270	1098581,00000000	0,70000000	11,00000000	16,69597427	185,77913326	0,00001001	0,08987002	0,00901534	0,02404818
Bolivia	BO	591,00000000	2001,00000000	212385562,00000000	8580244	1098581,00000000	0,70000000	11,00000000	17,37431699	193,32717569	0,00001001	0,08987002	0,00904808	0,02416780
Bolivia	BO	591,00000000	2002,00000000	220769265,00000000	8742822	1098581,00000000	0,70000000	11,00000000	18,06015039	200,95856837	0,00001001	0,08987002	0,00907686	0,02429413
Bolivia	BO	591,00000000	2003,00000000	230753860,00000000	8905820	1098581,00000000	0,70000000	11,00000000	18,87694564	210,04719725	0,00001001	0,08987002	0,00916327	0,02442657
Bolivia	BO	591,00000000	2004,00000000	240939197,00000000	9069044	1098581,00000000	0,70000000	11,00000000	19,71016270	219,31855457	0,00001001	0,08987002	0,00924845	0,02456424
Bolivia	BO	591,00000000	2005,00000000	252115175,00000000	9232301	1098581,00000000	0,70000000	11,00000000	20,62441969	229,49165788	0,00001001	0,08987002	0,00935249	0,02470622
Bolivia	BO	591,00000000	2006,00000000	263662889,00000000	9395449	1098581,00000000	0,70000000	11,00000000	21,56908675	240,00313950	0,00001001	0,08987002	0,00945927	0,02485240
Bolivia	BO	591,00000000	2007,00000000	276325429,00000000	9558438	1098581,00000000	0,70000000	11,00000000	22,60495275	251,52940839	0,00001001	0,08987002	0,00958882	0,02500233
Bolivia	BO	591,00000000	2008,00000000	289879151,00000000	9721457	1098581,00000000	0,70000000	11,00000000	23,71372239	263,86688920	0,00001001	0,08987002	0,00971833	0,02515470
Bolivia	BO	591,00000000	2009,00000000	304108591,00000000	9884790	1098581,00000000	0,70000000	11,00000000	24,87776951	276,81945255	0,00001001	0,08987002	0,00986602	0,02530790
Bolivia	BO	591,00000000	2010,00000000	319534555,00000000	10048597	1098581,00000000	0,70000000	11,00000000	26,13969892	290,86117000	0,00001001	0,08987002	0,01001351	0,02546756
Bolivia	BO	591,00000000	2011,00000000	336526971,00000000	10212951	1098581,00000000	0,70000000	11,00000000	27,52977280	306,32877412	0,00001001	0,08987002	0,01019180	0,02561622
Bolivia	BO	591,00000000	2012,00000000	354305885,00000000	10377677	1098581,00000000	0,70000000	11,00000000	28,98418658	322,51229996	0,00001001	0,08987002	0,01036480	0,02576467
Bolivia	BO	591,00000000	2013,00000000	373399755,00000000	10542375	1098581,00000000	0,70000000	11,00000000	30,54617105	339,89278442	0,00001001	0,08987002	0,01054579	0,02591245
